Gene_ID	GO_Term
GMNN	GO:0006275
GMNN	GO:0008156
GMNN	GO:0045786
GMNN	GO:0005634
GMNN	GO:0005634
CAP2	GO:0003779
CAP2	GO:0007010
CAP2	GO:0005886
NUBP1	GO:0000166
NUBP1	GO:0005524
NUBP1	GO:0005524
NUBP1	GO:0046872
NUBP1	GO:0051536
NUBP1	GO:0051536
NUBP1	GO:0051539
NUBP1	GO:0051539
NUBP1	GO:0051539
NUBP1	GO:0140663
NUBP1	GO:0016226
NUBP1	GO:0016226
NUBP1	GO:0005737
NUBP1	GO:0005737
NUBP1	GO:0005737
NUBP1	GO:0042995
MFSD4A	GO:0016020
CD276	GO:0016020
A0A674HG30	GO:0016020
A0A674HG30	GO:0016020
RNASEH2A	GO:0003676
RNASEH2A	GO:0003723
RNASEH2A	GO:0003723
RNASEH2A	GO:0004518
RNASEH2A	GO:0004519
RNASEH2A	GO:0004523
RNASEH2A	GO:0004523
RNASEH2A	GO:0004523
RNASEH2A	GO:0016787
RNASEH2A	GO:0046872
RNASEH2A	GO:0006401
RNASEH2A	GO:0016070
RNASEH2A	GO:0090304
RNASEH2A	GO:0090305
RNASEH2A	GO:0090305
RNASEH2A	GO:0090502
A0A674HG32	GO:0003924
A0A674HG32	GO:0005525
CDK17	GO:0000166
CDK17	GO:0000166
CDK17	GO:0004672
CDK17	GO:0005524
CDK17	GO:0005524
CDK17	GO:0005524
CDK17	GO:0006468
INTS11	GO:0005634
DYTN	GO:0008270
DYTN	GO:0046872
E2F4	GO:0000978
E2F4	GO:0003677
E2F4	GO:0003700
E2F4	GO:0046983
E2F4	GO:0000278
E2F4	GO:0006355
E2F4	GO:0006357
E2F4	GO:0005634
E2F4	GO:0005634
E2F4	GO:0005667
A0A674HG37	GO:0007031
A0A674HG37	GO:0005777
A0A674HG37	GO:0005778
CHCHD4	GO:0015035
CHCHD4	GO:0015031
CHCHD4	GO:0045041
CHCHD4	GO:0005758
MPZL2	GO:0098609
MPZL2	GO:0016020
MPZL2	GO:0016020
IFIH1	GO:0000166
IFIH1	GO:0003677
IFIH1	GO:0003723
IFIH1	GO:0003724
IFIH1	GO:0004386
IFIH1	GO:0005524
IFIH1	GO:0005524
IFIH1	GO:0016787
IFIH1	GO:0016787
IFIH1	GO:0046872
IFIH1	GO:0002376
IFIH1	GO:0002376
IFIH1	GO:0045087
IFIH1	GO:0050896
IFIH1	GO:0005737
IFIH1	GO:0005737
A0A674HG43	GO:0000166
A0A674HG43	GO:0000166
A0A674HG43	GO:0005388
A0A674HG43	GO:0005524
A0A674HG43	GO:0005524
A0A674HG43	GO:0016887
A0A674HG43	GO:0070588
A0A674HG43	GO:0016020
A0A674HG43	GO:0016020
SHTN1	GO:0005737
SHTN1	GO:0005856
SHTN1	GO:0005856
SHTN1	GO:0030027
SHTN1	GO:0030175
SHTN1	GO:0030424
SHTN1	GO:0042995
ASPHD2	GO:0051213
ASPHD2	GO:0018193
EBF2	GO:0003677
EBF2	GO:0003677
EBF2	GO:0046872
EBF2	GO:0006355
EBF2	GO:0005634
EBF2	GO:0005634
IGSF3	GO:0016020
LONP2	GO:0000166
LONP2	GO:0004176
LONP2	GO:0004252
LONP2	GO:0005524
LONP2	GO:0005524
LONP2	GO:0008233
LONP2	GO:0008236
LONP2	GO:0016787
LONP2	GO:0016887
LONP2	GO:0006508
LONP2	GO:0006508
LONP2	GO:0030163
EIF1B	GO:0003743
EIF1B	GO:0003743
EIF1B	GO:0006413
EIF1B	GO:0006413
SAMD4A	GO:0003723
SAMD4A	GO:0030371
SAMD4A	GO:0017148
SAMD4A	GO:0043488
SAMD4A	GO:0005737
SAMD4A	GO:0005737
LONRF2	GO:0004842
LONRF2	GO:0046872
LONRF2	GO:0016567
LONRF2	GO:0005737
LAT2	GO:0002764
LAT2	GO:0042113
A0A674HG56	GO:0005216
A0A674HG56	GO:0005244
A0A674HG56	GO:0005248
A0A674HG56	GO:0005261
A0A674HG56	GO:0005272
A0A674HG56	GO:0006811
A0A674HG56	GO:0006811
A0A674HG56	GO:0006814
A0A674HG56	GO:0006814
A0A674HG56	GO:0034220
A0A674HG56	GO:0034220
A0A674HG56	GO:0034220
A0A674HG56	GO:0034765
A0A674HG56	GO:0035725
A0A674HG56	GO:0035725
A0A674HG56	GO:0055085
A0A674HG56	GO:0098655
A0A674HG56	GO:0005886
A0A674HG56	GO:0005886
A0A674HG56	GO:0005886
A0A674HG56	GO:0016020
A0A674HG56	GO:0016020
A0A674HG56	GO:0016020
A0A674HG56	GO:0001518
A0A674HG56	GO:0001518
ATP2A1	GO:0000166
ATP2A1	GO:0000166
ATP2A1	GO:0005388
ATP2A1	GO:0005388
ATP2A1	GO:0005524
ATP2A1	GO:0005524
ATP2A1	GO:0016887
ATP2A1	GO:0006811
ATP2A1	GO:0006816
ATP2A1	GO:0006816
ATP2A1	GO:0070588
ATP2A1	GO:0005789
ATP2A1	GO:0016020
ATP2A1	GO:0016020
ATP2A1	GO:0016529
ATP2A1	GO:0033017
DCLK3	GO:0004672
DCLK3	GO:0005524
DCLK3	GO:0006468
SPTBN4	GO:0003779
SPTBN4	GO:0003779
SPTBN4	GO:0005200
SPTBN4	GO:0005200
SPTBN4	GO:0007010
SPTBN4	GO:0051693
SPTBN4	GO:0051693
SPTBN4	GO:0005737
SPTBN4	GO:0005856
SPTBN4	GO:0071944
SPTBN4	GO:0008091
MAST4	GO:0000166
MAST4	GO:0000287
MAST4	GO:0004222
MAST4	GO:0004672
MAST4	GO:0004674
MAST4	GO:0004674
MAST4	GO:0004674
MAST4	GO:0005524
MAST4	GO:0005524
MAST4	GO:0016301
MAST4	GO:0016740
MAST4	GO:0006468
MAST4	GO:0006508
MAST4	GO:0016310
HDHD2	GO:0016791
HDHD2	GO:0016311
STARD13	GO:0008289
STARD13	GO:0007165
STARD13	GO:0005737
LOC115492070	GO:0004402
LOC115492070	GO:0004402
LOC115492070	GO:0016740
LOC115492070	GO:0016746
LOC115492070	GO:0006355
LOC115492070	GO:0016573
LOC115492070	GO:0016573
LOC115492070	GO:0045893
LOC115492070	GO:0005634
LOC115492070	GO:0035267
JPT2	GO:0005634
JPT2	GO:0005737
JPT2	GO:0005737
HDAC9	GO:0004407
HDAC9	GO:0004407
HDAC9	GO:0006325
HDAC9	GO:0016575
HDAC9	GO:0005634
HDAC9	GO:0005634
HDAC9	GO:0000118
ACOT7	GO:0016787
ACOT7	GO:0016790
ACOT7	GO:0052689
CALD1	GO:0003779
CALD1	GO:0005516
CALD1	GO:0008092
CALD1	GO:0017022
CALD1	GO:0006936
A0A674HG68	GO:0000166
A0A674HG68	GO:0005247
A0A674HG68	GO:0005247
A0A674HG68	GO:0005524
A0A674HG68	GO:0006811
A0A674HG68	GO:0006821
A0A674HG68	GO:0055085
A0A674HG68	GO:1902476
A0A674HG68	GO:0000139
A0A674HG68	GO:0005768
A0A674HG68	GO:0005794
A0A674HG68	GO:0005886
A0A674HG68	GO:0010008
A0A674HG68	GO:0016020
A0A674HG68	GO:0016020
A0A674HG68	GO:0016020
CTNND1	GO:0045296
CTNND1	GO:0007155
CTNND1	GO:0098609
CTNND1	GO:0070161
PPP1R26	GO:0004864
PPP1R26	GO:0010923
TRIL	GO:0016020
LOC115493027	GO:0032977
LOC115493027	GO:0090150
LOC115493027	GO:0016020
LOC115493027	GO:0016020
LOC115493027	GO:0016020
A0A674HG79	GO:0003723
A0A674HG79	GO:0045892
LPGAT1	GO:0016740
LPGAT1	GO:0016746
LPGAT1	GO:0016020
MPZL2	GO:0098609
MPZL2	GO:0016020
MPZL2	GO:0016020
KCNK2	GO:0005267
KCNK2	GO:0006811
KCNK2	GO:0071805
KCNK2	GO:0016020
KCNK2	GO:0016020
KCNK2	GO:0016020
CAST	GO:0004869
CAST	GO:0010951
FAM72A	GO:0005737
A0A674HG85	GO:0046872
MTRR	GO:0010181
MTRR	GO:0016491
MTRR	GO:0016491
TMTC1	GO:0004169
TMTC1	GO:0006486
TMTC1	GO:0035269
TMTC1	GO:0005783
TMTC1	GO:0016020
TMTC1	GO:0016020
SLC25A25	GO:0005509
SLC25A25	GO:0055085
SLC25A25	GO:0005739
SLC25A25	GO:0005743
SLC25A25	GO:0005743
SLC25A25	GO:0005743
SLC25A25	GO:0016020
SLC25A25	GO:0016020
SLC25A25	GO:0016020
TBCD	GO:0005096
TBCD	GO:0048487
TBCD	GO:0007021
TBCD	GO:0007023
TBCD	GO:0050790
A0A674HG90	GO:0003824
A0A674HG90	GO:0004553
A0A674HG90	GO:0030246
A0A674HG90	GO:0090599
A0A674HG90	GO:0005975
A0A674HG90	GO:0016020
A0A674HG90	GO:0110165
RALGAPA1	GO:0005096
RALGAPA1	GO:0005096
RALGAPA1	GO:0043547
RALGAPA1	GO:0051056
RALGAPA1	GO:0005634
TMEM63A	GO:0003676
TMEM63A	GO:0005227
TMEM63A	GO:0034220
TMEM63A	GO:0098655
TMEM63A	GO:0016020
TMEM63A	GO:0016020
TMEM63A	GO:0016020
A0A674HG95	GO:0000166
A0A674HG95	GO:0003774
A0A674HG95	GO:0003774
A0A674HG95	GO:0003779
A0A674HG95	GO:0005524
A0A674HG95	GO:0005524
A0A674HG95	GO:0005524
A0A674HG95	GO:0016459
A0A674HG95	GO:0016459
CHTF18	GO:0005524
CHTF18	GO:0016887
FZD4	GO:0004888
FZD4	GO:0042813
FZD4	GO:0007166
FZD4	GO:0016055
FZD4	GO:0016020
FZD4	GO:0016020
FZD4	GO:0016020
GRHL2	GO:0003677
GRHL2	GO:0005634
GRHL2	GO:0005634
GRHL2	GO:0005634
TSHR	GO:0004930
TSHR	GO:0004930
TSHR	GO:0004996
TSHR	GO:0016500
TSHR	GO:0007165
TSHR	GO:0007186
TSHR	GO:0007186
TSHR	GO:0038194
TSHR	GO:0005886
TSHR	GO:0005886
TSHR	GO:0016020
TSHR	GO:0016020
TSHR	GO:0016323
ABLIM3	GO:0003779
ABLIM3	GO:0046872
ABLIM3	GO:0006351
ABLIM3	GO:0030036
PGBD5	GO:0004803
PGBD5	GO:0098038
SLC17A6	GO:0022857
SLC17A6	GO:0055085
SLC17A6	GO:0016020
SLC17A6	GO:0016020
EHMT1	GO:0002039
EHMT1	GO:0008270
EHMT1	GO:0018024
EHMT1	GO:0016571
EHMT1	GO:0034968
EHMT1	GO:0005634
EHMT1	GO:0005634
EHMT1	GO:0005694
A0A674HGA7	GO:0003924
A0A674HGA7	GO:0005525
LOC100219622	GO:0003677
LOC100219622	GO:0003723
LOC100219622	GO:0003723
LOC100219622	GO:0003725
LOC100219622	GO:0051607
LOC100219622	GO:0005634
LOC100219622	GO:0005737
LOC100219622	GO:0005737
GATD3A	GO:0006914
KCNIP4	GO:0005509
KCNIP4	GO:0046872
SEZ6L	GO:0016020
RGMA	GO:0015026
RGMA	GO:0010975
RGMA	GO:0030509
RGMA	GO:0048681
RGMA	GO:0005886
RGMA	GO:0005886
RGMA	GO:0016020
RGMA	GO:0016020
RGMA	GO:0110165
ASB16	GO:0016567
ASB16	GO:0035556
G3BP2	GO:0003676
G3BP2	GO:0003723
G3BP2	GO:0003723
G3BP2	GO:0003723
G3BP2	GO:0002376
G3BP2	GO:0034063
G3BP2	GO:0005737
G3BP2	GO:0043229
ADCK1	GO:0004672
ADCK1	GO:0005524
ADCK1	GO:0006468
ADCK1	GO:0005576
ADCK1	GO:0005576
LOC100222320	GO:0008270
LOC100222320	GO:0016491
LOC100222320	GO:0016491
LOC100222320	GO:0046872
COL26A1	GO:0071944
MXRA8	GO:0007155
MXRA8	GO:0005886
MXRA8	GO:0005886
MXRA8	GO:0016020
MXRA8	GO:0016020
PSD3	GO:0005085
PSD3	GO:0005543
PSD3	GO:0032012
PSD3	GO:0050790
PSD3	GO:0032587
CARS2	GO:0000166
CARS2	GO:0000166
CARS2	GO:0004812
CARS2	GO:0004812
CARS2	GO:0004817
CARS2	GO:0004817
CARS2	GO:0005524
CARS2	GO:0005524
CARS2	GO:0016874
CARS2	GO:0046872
CARS2	GO:0006412
CARS2	GO:0006418
CARS2	GO:0006423
ELK4	GO:0003677
ELK4	GO:0003700
ELK4	GO:0043565
ELK4	GO:0006355
ELK4	GO:0006357
ELK4	GO:0005634
ELK4	GO:0005634
SMARCA2	GO:0000166
SMARCA2	GO:0005524
SMARCA2	GO:0005524
SMARCA2	GO:0016787
SMARCA2	GO:0016887
SMARCA2	GO:0042393
SMARCA2	GO:0140658
SMARCA2	GO:0006338
SMARCA2	GO:0006338
SMARCA2	GO:0006355
SMARCA2	GO:0006355
SMARCA2	GO:0005634
SMARCA2	GO:0005634
SMARCA2	GO:0005634
SMARCA2	GO:0016514
SMARCA2	GO:0070603
LOC100227468	GO:0005882
LOC100227468	GO:0045095
CLASP1	GO:0043515
CLASP1	GO:0051010
CLASP1	GO:0051128
CLASP1	GO:0000775
CLASP1	GO:0000776
CLASP1	GO:0005694
CLASP1	GO:0005737
CLASP1	GO:0005794
CLASP1	GO:0005815
CLASP1	GO:0005828
CLASP1	GO:0005881
CLASP1	GO:0043232
TMPRSS4	GO:0004252
TMPRSS4	GO:0005044
TMPRSS4	GO:0008233
TMPRSS4	GO:0008236
TMPRSS4	GO:0016787
TMPRSS4	GO:0006508
TMPRSS4	GO:0006508
TMPRSS4	GO:0006897
TMPRSS4	GO:0016020
TMPRSS4	GO:0016020
TCF24	GO:0046983
A0A674HGD2	GO:0000166
A0A674HGD2	GO:0004674
A0A674HGD2	GO:0004674
A0A674HGD2	GO:0005524
A0A674HGD2	GO:0016301
A0A674HGD2	GO:0016301
A0A674HGD2	GO:0016310
LOC100222320	GO:0008270
LOC100222320	GO:0016491
LOC100222320	GO:0016491
LOC100222320	GO:0046872
LOC100219030	GO:0005737
LOC100219030	GO:0005856
LOC100219030	GO:0005856
LOC100219030	GO:0005874
LOC100219030	GO:0005874
LOC100219030	GO:0005871
LOC100219030	GO:0005871
NFIA	GO:0003677
NFIA	GO:0003677
NFIA	GO:0003700
NFIA	GO:0006260
NFIA	GO:0006260
NFIA	GO:0006351
NFIA	GO:0006355
NFIA	GO:0006355
NFIA	GO:0045893
NFIA	GO:0005634
NFIA	GO:0005634
NFIA	GO:0005634
NFIA	GO:0005634
RBBP6	GO:0003676
RBBP6	GO:0004842
RBBP6	GO:0008270
RBBP6	GO:0046872
RBBP6	GO:0061630
RBBP6	GO:0006397
RBBP6	GO:0016567
RBBP6	GO:0019538
RBBP6	GO:0005634
GRIA4	GO:0016020
CAMKK1	GO:0000166
CAMKK1	GO:0000166
CAMKK1	GO:0004672
CAMKK1	GO:0004674
CAMKK1	GO:0005524
CAMKK1	GO:0005524
CAMKK1	GO:0005524
CAMKK1	GO:0006468
A0A674HGE4	GO:0007155
A0A674HGE4	GO:0046718
A0A674HGE4	GO:0016020
HAUS6	GO:0051225
HAUS6	GO:0016020
HAUS6	GO:0070652
MCFD2	GO:0005509
MCFD2	GO:0046872
PEX11G	GO:0016559
PEX11G	GO:0005777
PEX11G	GO:0016020
NECAB3	GO:0005509
NECAB3	GO:0046872
RAB28	GO:0003924
RAB28	GO:0005525
DDX10	GO:0000166
DDX10	GO:0003676
DDX10	GO:0003723
DDX10	GO:0003724
DDX10	GO:0003724
DDX10	GO:0004386
DDX10	GO:0005524
DDX10	GO:0005524
DDX10	GO:0016787
MAP7	GO:0000226
MAP7	GO:0015630
TNS1	GO:0070161
TNS1	GO:0110165
HSPH1	GO:0000166
HSPH1	GO:0005524
HSPH1	GO:0005524
HSPH1	GO:0140662
HSPH1	GO:0006457
HSPH1	GO:0005737
ZNF622	GO:0061709
ZNF622	GO:0016020
ZNF622	GO:0016020
PLCD1	GO:0004435
PLCD1	GO:0004435
PLCD1	GO:0005509
PLCD1	GO:0008081
PLCD1	GO:0016787
PLCD1	GO:0046872
PLCD1	GO:0006629
PLCD1	GO:0006629
PLCD1	GO:0007165
PLCD1	GO:0007165
PLCD1	GO:0016042
PLCD1	GO:0035556
A0A674HGF9	GO:0000166
A0A674HGF9	GO:0000166
A0A674HGF9	GO:0005524
A0A674HGF9	GO:0005524
A0A674HGF9	GO:0008556
A0A674HGF9	GO:0016887
A0A674HGF9	GO:0046872
A0A674HGF9	GO:0006811
A0A674HGF9	GO:0006813
A0A674HGF9	GO:0006813
A0A674HGF9	GO:0071805
A0A674HGF9	GO:0005886
A0A674HGF9	GO:0016020
A0A674HGG0	GO:0005509
A0A674HGG0	GO:0046872
USP34	GO:0004843
USP34	GO:0004843
USP34	GO:0008234
USP34	GO:0006511
USP34	GO:0016579
USP34	GO:0016020
A0A674HGG2	GO:0000166
A0A674HGG2	GO:0003774
A0A674HGG2	GO:0003774
A0A674HGG2	GO:0003779
A0A674HGG2	GO:0005524
A0A674HGG2	GO:0005524
A0A674HGG2	GO:0005524
A0A674HGG2	GO:0016459
A0A674HGG2	GO:0016459
SPATA20	GO:0005975
CAMK2A	GO:0004683
CAMK2A	GO:0005516
CAMK2A	GO:0016740
CAMK2A	GO:0006468
FSTL4	GO:0005509
FSTL4	GO:0046872
TRIM55	GO:0008270
TRIM55	GO:0046872
TRIM55	GO:0005737
LOC100219902	GO:0007165
LOC100219902	GO:0035556
CHAMP1	GO:0051315
AFAP1	GO:0009966
AFAP1	GO:0051493
TENT2	GO:0016740
FOXP1	GO:0003677
FOXP1	GO:0003677
FOXP1	GO:0003700
FOXP1	GO:0043565
FOXP1	GO:0046872
FOXP1	GO:0006355
FOXP1	GO:0005634
FOXP1	GO:0005634
FOXP1	GO:0005634
ADGRB3	GO:0004888
ADGRB3	GO:0004930
ADGRB3	GO:0007166
ADGRB3	GO:0007186
ADGRB3	GO:0016525
ADGRB3	GO:0016020
ADGRB3	GO:0016020
ADGRB3	GO:0016020
OPA1	GO:0003924
OPA1	GO:0005525
OPA1	GO:0008289
OPA1	GO:0006915
OPA1	GO:0006915
OPA1	GO:0007005
OPA1	GO:0005739
OPA1	GO:0005739
OPA1	GO:0005743
OPA1	GO:0005743
OPA1	GO:0016020
OPA1	GO:0016020
OPA1	GO:0031966
TOP2A	GO:0000166
TOP2A	GO:0003677
TOP2A	GO:0003677
TOP2A	GO:0003916
TOP2A	GO:0003918
TOP2A	GO:0003918
TOP2A	GO:0003918
TOP2A	GO:0005524
TOP2A	GO:0005524
TOP2A	GO:0005524
TOP2A	GO:0016853
TOP2A	GO:0046872
TOP2A	GO:0006259
TOP2A	GO:0006265
TOP2A	GO:0006265
TOP2A	GO:0005634
TOP2A	GO:0005634
TOP2A	GO:0043229
GPR55	GO:0004930
GPR55	GO:0004930
GPR55	GO:0007165
GPR55	GO:0007186
GPR55	GO:0007186
GPR55	GO:0016020
TPM4	GO:0003779
TPM4	GO:0005856
CD247	GO:0004888
CD247	GO:0007166
CD247	GO:0005886
CD247	GO:0016020
CD247	GO:0016020
CD247	GO:0016020
CD247	GO:0098797
A0A674HGH9	GO:0005216
A0A674HGH9	GO:0022832
A0A674HGH9	GO:0006811
A0A674HGH9	GO:0034220
A0A674HGH9	GO:0055085
A0A674HGH9	GO:0005765
A0A674HGH9	GO:0016020
A0A674HGH9	GO:0016020
CHFR	GO:0046872
CHFR	GO:0016567
CHFR	GO:0005634
CHFR	GO:0016605
CLUH	GO:0003723
CLUH	GO:0006996
CLUH	GO:0007005
CLUH	GO:0005737
CLUH	GO:0005737
CLUH	GO:0005737
PHF8	GO:0016491
PHF8	GO:0046872
PHF8	GO:0051213
PHF8	GO:0006325
PHF8	GO:0005634
CACNA1D	GO:0005216
CACNA1D	GO:0005244
CACNA1D	GO:0005245
CACNA1D	GO:0005245
CACNA1D	GO:0005262
CACNA1D	GO:0046872
CACNA1D	GO:0006811
CACNA1D	GO:0006811
CACNA1D	GO:0006816
CACNA1D	GO:0034765
CACNA1D	GO:0055085
CACNA1D	GO:0070588
CACNA1D	GO:0070588
CACNA1D	GO:0016020
CACNA1D	GO:0016020
CACNA1D	GO:0016020
CACNA1D	GO:0005891
A0A674HGI4	GO:0000166
A0A674HGI4	GO:0003724
A0A674HGI4	GO:0004386
A0A674HGI4	GO:0004386
A0A674HGI4	GO:0005524
A0A674HGI4	GO:0016787
A0A674HGI5	GO:0004869
A0A674HGI5	GO:0010951
A0A674HGI6	GO:0000166
A0A674HGI6	GO:0003924
A0A674HGI6	GO:0005525
A0A674HGI7	GO:0006886
A0A674HGI7	GO:0006886
A0A674HGI7	GO:0015031
A0A674HGI7	GO:0016192
A0A674HGI7	GO:0005794
A0A674HGI7	GO:0005794
A0A674HGI7	GO:0016020
A0A674HGI7	GO:0030665
A0A674HGI7	GO:0031410
A0A674HGI7	GO:0030131
A0A674HGI7	GO:0030131
FNBP1	GO:0006897
FNBP1	GO:0006897
FNBP1	GO:0007165
FNBP1	GO:0005737
FNBP1	GO:0005886
FNBP1	GO:0016020
ELOVL5	GO:0009922
ELOVL5	GO:0009922
ELOVL5	GO:0016740
ELOVL5	GO:0102756
ELOVL5	GO:0006629
ELOVL5	GO:0006629
ELOVL5	GO:0006631
ELOVL5	GO:0006633
ELOVL5	GO:0006636
ELOVL5	GO:0006636
ELOVL5	GO:0019367
ELOVL5	GO:0034625
ELOVL5	GO:0034626
ELOVL5	GO:0035338
ELOVL5	GO:0042761
ELOVL5	GO:0042761
ELOVL5	GO:0005783
ELOVL5	GO:0005783
ELOVL5	GO:0005789
ELOVL5	GO:0005789
ELOVL5	GO:0016020
ELOVL5	GO:0016020
ELOVL5	GO:0030425
ELOVL5	GO:0042995
BCLAF1	GO:0006915
BCLAF1	GO:0045892
BCLAF1	GO:2001022
BCLAF1	GO:0005634
FBLIM1	GO:0046872
UBXN2A	GO:0016020
FOSL2	GO:0003677
FOSL2	GO:0003700
FOSL2	GO:0006355
FOSL2	GO:0006357
FOSL2	GO:0005634
CCT5	GO:0000166
CCT5	GO:0005524
CCT5	GO:0005524
CCT5	GO:0016887
CCT5	GO:0051082
CCT5	GO:0140662
CCT5	GO:0006457
CCT5	GO:0005737
CCT5	GO:0005737
POLDIP3	GO:0003676
POLDIP3	GO:0003723
POLDIP3	GO:0003723
POLDIP3	GO:0003723
ETV1	GO:0003677
ETV1	GO:0003700
ETV1	GO:0043565
ETV1	GO:0006355
ETV1	GO:0006355
ETV1	GO:0006357
ETV1	GO:0006366
ETV1	GO:0048935
ETV1	GO:0005634
ETV1	GO:0005634
ETV1	GO:0005634
ADD1	GO:0005856
ANO4	GO:0046983
ANO4	GO:0061588
ANO4	GO:0016020
ANO4	GO:0016020
MPDZ	GO:0005923
FADD	GO:0007165
FADD	GO:0042981
PPP1CB	GO:0004721
PPP1CB	GO:0004722
PPP1CB	GO:0016787
PPP1CB	GO:0016787
PPP1CB	GO:0017018
PPP1CB	GO:0046872
PPP1CB	GO:0005975
PPP1CB	GO:0005977
PPP1CB	GO:0051301
PPP1CB	GO:0005737
PHACTR3	GO:0003779
PHACTR3	GO:0003779
PHACTR3	GO:0004864
PHACTR3	GO:0008157
PHACTR3	GO:0019888
PHACTR3	GO:0043086
PHACTR3	GO:0050790
SETDB1	GO:0003677
SETDB1	GO:0008168
SETDB1	GO:0008270
SETDB1	GO:0016740
SETDB1	GO:0016740
SETDB1	GO:0018024
SETDB1	GO:0140096
SETDB1	GO:0006325
SETDB1	GO:0016571
SETDB1	GO:0032259
SETDB1	GO:0034968
SETDB1	GO:0005634
SETDB1	GO:0005634
SETDB1	GO:0005634
SETDB1	GO:0005694
SETDB1	GO:0005694
A0A674HGK7	GO:0030154
A0A674HGK7	GO:0048856
A0A674HGK7	GO:0016020
A0A674HGK8	GO:0005509
A0A674HGK8	GO:0005509
A0A674HGK8	GO:0007155
A0A674HGK8	GO:0007155
A0A674HGK8	GO:0007156
A0A674HGK8	GO:0005886
A0A674HGK8	GO:0016020
A0A674HGK8	GO:0016020
A0A674HGK9	GO:0005216
A0A674HGK9	GO:0005244
A0A674HGK9	GO:0005248
A0A674HGK9	GO:0005261
A0A674HGK9	GO:0005272
A0A674HGK9	GO:0006811
A0A674HGK9	GO:0006811
A0A674HGK9	GO:0006814
A0A674HGK9	GO:0006814
A0A674HGK9	GO:0034220
A0A674HGK9	GO:0034220
A0A674HGK9	GO:0034220
A0A674HGK9	GO:0034765
A0A674HGK9	GO:0035725
A0A674HGK9	GO:0035725
A0A674HGK9	GO:0055085
A0A674HGK9	GO:0098655
A0A674HGK9	GO:0005886
A0A674HGK9	GO:0005886
A0A674HGK9	GO:0005886
A0A674HGK9	GO:0016020
A0A674HGK9	GO:0016020
A0A674HGK9	GO:0016020
A0A674HGK9	GO:0001518
A0A674HGK9	GO:0001518
USP8	GO:0004843
USP8	GO:0004843
USP8	GO:0006511
USP8	GO:0016579
USP8	GO:0016579
USP8	GO:0110165
CCND3	GO:0005634
CCND3	GO:0005737
CCND3	GO:0005737
SGMS1	GO:0016740
SGMS1	GO:0016780
SGMS1	GO:0006665
SGMS1	GO:0016020
SGMS1	GO:0016020
A0A674HGL4	GO:0001217
A0A674HGL4	GO:0003677
A0A674HGL4	GO:0003700
A0A674HGL4	GO:0043565
A0A674HGL4	GO:0000122
A0A674HGL4	GO:0006355
A0A674HGL4	GO:0006357
A0A674HGL4	GO:0005634
A0A674HGL4	GO:0005634
A0A674HGL6	GO:0004518
A0A674HGL6	GO:0004519
A0A674HGL6	GO:0016740
A0A674HGL6	GO:0016779
A0A674HGL6	GO:0016787
A0A674HGL6	GO:0090305
A0A674HGL6	GO:0090305
PDE5A	GO:0004114
PDE5A	GO:0008081
PDE5A	GO:0016787
PDE5A	GO:0046872
PDE5A	GO:0007165
LOC115494050	GO:0005200
LOC115494050	GO:0007010
LOC115494050	GO:0005882
LOC115494050	GO:0005882
NOL4	GO:0005730
LOC100227087	GO:0016020
C2CD5	GO:0005544
UPB1	GO:0006807
ALB	GO:0046872
ALB	GO:0005576
ALB	GO:0005576
ALB	GO:0005615
CLRN2	GO:0007605
CLRN2	GO:0016020
CLRN2	GO:0016020
HKDC1	GO:0000166
HKDC1	GO:0004396
HKDC1	GO:0004396
HKDC1	GO:0005524
HKDC1	GO:0005524
HKDC1	GO:0005536
HKDC1	GO:0016301
HKDC1	GO:0016740
HKDC1	GO:0016773
HKDC1	GO:0001678
HKDC1	GO:0005975
HKDC1	GO:0006096
HKDC1	GO:0006096
HKDC1	GO:0006096
HKDC1	GO:0016310
HKDC1	GO:0019318
HKDC1	GO:0046835
PRKAB2	GO:0006629
PRKAB2	GO:0006631
PRKAB2	GO:0006633
PRKAB2	GO:0050790
PRKAB2	GO:0005737
EBF4	GO:0003677
EBF4	GO:0003677
EBF4	GO:0003700
EBF4	GO:0046872
EBF4	GO:0006355
EBF4	GO:0005634
EBF4	GO:0005634
DAGLA	GO:0006629
DAGLA	GO:0016020
RNF20	GO:0004842
RNF20	GO:0004842
RNF20	GO:0016740
RNF20	GO:0046872
RNF20	GO:0046872
RNF20	GO:0006325
RNF20	GO:0010390
RNF20	GO:0010390
RNF20	GO:0016567
RNF20	GO:0016567
RNF20	GO:0005634
RNF20	GO:0005634
MYH7	GO:0000166
MYH7	GO:0003774
MYH7	GO:0003774
MYH7	GO:0003779
MYH7	GO:0005524
MYH7	GO:0005524
MYH7	GO:0005524
MYH7	GO:0051015
MYH7	GO:0016459
MYH7	GO:0016459
ERC1	GO:0005737
ERC1	GO:0030054
OSMR	GO:0004896
OSMR	GO:0019221
OSMR	GO:0016020
OSMR	GO:0016020
OSMR	GO:0016020
PRRG3	GO:0005509
PRRG3	GO:0005576
PRRG3	GO:0016020
TATDN3	GO:0016788
RNMT	GO:0070412
RNMT	GO:0009968
RNMT	GO:0030512
RNMT	GO:0005768
RNMT	GO:0010008
RNMT	GO:0016020
RNMT	GO:0016020
RNMT	GO:0031901
MAPT	GO:0015631
MAPT	GO:0005737
MAPT	GO:0005856
MAPT	GO:0005856
MAPT	GO:0005874
